2020-01-01 00:01:30,9,70978,     32.08
2020-01-01 00:01:30,10,40258,     16.84
2020-01-01 00:01:30,11,57176,     23.72
2020-01-01 00:01:30,12,28860,     11.14
2020-01-01 00:01:30,13,71051,     39.30
2020-01-01 00:01:30,14,31510,     17.00
2020-01-01 00:01:30,15,68508,     45.33
2020-01-01 00:01:30,16,120551,     53.53
2020-01-01 00:01:30,17,18105,     10.31
2020-01-01 00:01:30,18,56221,     39.05
2020-01-01 00:01:30,19,47423,     26.91
2020-01-01 00:01:30,20,16882,     11.32
2020-01-01 00:01:30,21,74756,     65.36
2020-01-01 00:01:30,22,92603,     44.14
2020-01-01 00:01:30,23,104426,     57.18
2020-01-01 00:01:30,24,49211,     26.11
2020-01-01 00:01:30,25,96647,     42.88
2020-01-01 00:01:30,26,82233,     39.88
2020-01-01 00:01:30,27,45484,     24.92
2020-01-01 00:01:30,28,31365,     19.15
2020-01-01 00:01:30,29,140141,     87.54
2020-01-01 00:01:30,30,108325,     66.88
2020-01-01 00:01:30,31,60172,     25.03
2020-01-01 00:01:40,0,0,      0.00
2020-01-01 00:01:40,1,32119,     20.05
2020-01-01 00:01:40,2,34692,     27.45
2020-01-01 00:01:40,3,98612,     73.39
2020-01-01 00:01:40,4,41751,     13.75
2020-01-01 00:01:40,5,63868,     32.93
2020-01-01 00:01:40,6,21292,     10.71
2020-01-01 00:01:40,7,20110,      7.55
2020-01-01 00:01:40,8,24726,     11.24
2020-01-01 00:01:40,9,66502,     26.78
2020-01-01 00:01:40,10,43613,     19.67
2020-01-01 00:01:40,11,63185,     25.77
2020-01-01 00:01:40,12,32777,     14.50
2020-01-01 00:01:40,13,65026,     31.78
2020-01-01 00:01:40,14,33561,     18.74
2020-01-01 00:01:40,15,64748,     41.58
2020-01-01 00:01:40,16,123721,     55.49
2020-01-01 00:01:40,17,15772,      7.82
2020-01-01 00:01:40,18,56520,     36.41
2020-01-01 00:01:40,19,46713,     23.76
2020-01-01 00:01:40,20,19316,     13.47
2020-01-01 00:01:40,21,64527,     53.08
2020-01-01 00:01:40,22,95415,     44.23
2020-01-01 00:01:40,23,103849,     53.48
2020-01-01 00:01:40,24,52730,     27.65
2020-01-01 00:01:40,25,99944,     43.76
2020-01-01 00:01:40,26,79160,     35.67
2020-01-01 00:01:40,27,43062,     22.25
2020-01-01 00:01:40,28,28475,     14.44
2020-01-01 00:01:40,29,139240,     83.23
2020-01-01 00:01:40,30,109833,     67.96
2020-01-01 00:01:40,31,59166,     23.10
2020-01-01 00:01:50,0,0,      0.00
2020-01-01 00:01:50,1,40095,     30.37
2020-01-01 00:01:50,2,30848,     23.20
2020-01-01 00:01:50,3,92184,     68.28
2020-01-01 00:01:50,4,39180,     12.95
2020-01-01 00:01:50,5,74983,     42.69
2020-01-01 00:01:50,6,23376,     10.88
2020-01-01 00:01:50,7,18889,      6.92
2020-01-01 00:01:50,8,21202,      7.25
2020-01-01 00:01:50,9,66267,     29.27
2020-01-01 00:01:50,10,40279,     17.23
2020-01-01 00:01:50,11,52314,     18.19
2020-01-01 00:01:50,12,30395,     12.47
2020-01-01 00:01:50,13,72003,     41.63
2020-01-01 00:01:50,14,33685,     21.50
2020-01-01 00:01:50,15,66587,     45.03
2020-01-01 00:01:50,16,121962,     59.65
2020-01-01 00:01:50,17,22473,     16.81
2020-01-01 00:01:50,18,49526,     30.64
2020-01-01 00:01:50,19,49633,     30.61
2020-01-01 00:01:50,20,20203,     14.54
2020-01-01 00:01:50,21,67711,     55.94
2020-01-01 00:01:50,22,95421,     47.70
2020-01-01 00:01:50,23,107774,     60.54
